CustomerID,Recency,Monetary,Frequency,cluster,silhouette,Segment
CUST3441,196,7189,4,2,0.4333504029473724,High-Value / VIP Customers
CUST3442,104,1725,4,1,0.5180014060442533,Loyal Mid-Value Customers
CUST3443,789,398,1,0,0.5600412538298709,Lost / Dormant Low-Value
CUST3444,563,3596,1,0,0.07949058157251543,Lost / Dormant Low-Value
CUST3445,215,1283,2,3,0.47748945597460046,Occasional Low-Value Customers
CUST3446,136,1875,3,1,0.3069208017614407,Loyal Mid-Value Customers
CUST3447,455,154,2,3,0.25635312438007996,Occasional Low-Value Customers
CUST3448,97,4977,4,2,0.2577842928140021,High-Value / VIP Customers
CUST3450,239,699,2,3,0.5303805478633681,Occasional Low-Value Customers
CUST3452,204,1945,3,1,0.30934729046880155,Loyal Mid-Value Customers
CUST3453,81,815,3,1,0.1815068837940048,Loyal Mid-Value Customers
CUST3454,116,455,2,3,0.4909366289747032,Occasional Low-Value Customers
CUST3455,85,440,1,3,0.5910532372962951,Occasional Low-Value Customers
CUST3456,94,486,2,3,0.4774416137386233,Occasional Low-Value Customers
CUST3457,156,1182,2,3,0.47360734735276955,Occasional Low-Value Customers
CUST3458,1029,118,1,0,0.5674202836470339,Lost / Dormant Low-Value
CUST3459,44,229,1,3,0.5609703346587472,Occasional Low-Value Customers
CUST3462,196,1698,3,1,0.29819342290630574,Loyal Mid-Value Customers
CUST3464,163,59,1,3,0.5884425569575265,Occasional Low-Value Customers
CUST3465,372,1152,3,1,0.1809560591168598,Loyal Mid-Value Customers
CUST3466,584,1299,2,0,0.17111455697397185,Lost / Dormant Low-Value
CUST3469,209,2144,2,3,0.3194539205314477,Occasional Low-Value Customers
CUST3470,98,898,3,1,0.1991340301356362,Loyal Mid-Value Customers
CUST3471,63,3416,3,1,0.1712385643789356,Loyal Mid-Value Customers
CUST3472,92,330,1,3,0.5930055965861448,Occasional Low-Value Customers
CUST3473,497,667,3,1,0.06658144494348149,Loyal Mid-Value Customers
CUST3474,229,4495,1,2,0.028117056458789546,High-Value / VIP Customers
CUST3476,463,2003,3,1,0.20680731416960066,Loyal Mid-Value Customers
CUST3479,23,3146,5,1,0.2851530952871993,Loyal Mid-Value Customers
CUST3480,432,995,1,3,0.2743592561519607,Occasional Low-Value Customers
CUST3481,683,1531,3,0,0.15974440269656748,Lost / Dormant Low-Value
CUST3482,55,677,2,3,0.4461131125271947,Occasional Low-Value Customers
CUST3483,171,2588,4,1,0.4831308869291211,Loyal Mid-Value Customers
CUST3484,416,169,2,3,0.3546291410069843,Occasional Low-Value Customers
CUST3485,272,578,2,3,0.5303525057679859,Occasional Low-Value Customers
CUST3486,229,597,1,3,0.5909423176965553,Occasional Low-Value Customers
CUST3487,194,1354,5,1,0.48960565978454945,Loyal Mid-Value Customers
CUST3488,200,1402,3,1,0.27298664843600895,Loyal Mid-Value Customers
CUST3489,123,3552,3,2,-0.1176053749890828,High-Value / VIP Customers
CUST3490,42,5250,4,2,0.2849919722126955,High-Value / VIP Customers
CUST3491,484,753,2,3,0.18573188151158856,Occasional Low-Value Customers
CUST3492,60,2747,2,3,0.17354487399089233,Occasional Low-Value Customers
CUST3493,518,1998,1,0,0.009697442794109438,Lost / Dormant Low-Value
CUST3494,175,1143,2,3,0.4856761031257728,Occasional Low-Value Customers
CUST3495,286,897,3,1,0.17927235429714203,Loyal Mid-Value Customers
CUST3497,460,1423,3,1,0.1676909443491351,Loyal Mid-Value Customers
CUST3498,220,447,1,3,0.592691029094238,Occasional Low-Value Customers
CUST3499,940,397,3,0,0.400583764101456,Lost / Dormant Low-Value
CUST3501,961,198,1,0,0.5867607076478207,Lost / Dormant Low-Value
CUST3502,295,1676,4,1,0.5102770801040767,Loyal Mid-Value Customers
CUST3503,1088,99,1,0,0.5453166628005102,Lost / Dormant Low-Value
CUST3505,200,1648,4,1,0.5285789506118237,Loyal Mid-Value Customers
CUST3506,567,125,1,0,0.18318050293808258,Lost / Dormant Low-Value
CUST3507,461,870,3,1,0.10479519539922309,Loyal Mid-Value Customers
CUST3508,366,2124,4,1,0.4838718503938018,Loyal Mid-Value Customers
CUST3509,396,396,1,3,0.3681842495254339,Occasional Low-Value Customers
CUST3510,979,199,1,0,0.5841777508746124,Lost / Dormant Low-Value
CUST3511,29,2196,4,1,0.4872717882530597,Loyal Mid-Value Customers
CUST3512,462,1998,1,3,0.1440618676635716,Occasional Low-Value Customers
CUST3513,992,1147,2,0,0.5423973470741152,Lost / Dormant Low-Value
CUST3514,732,236,1,0,0.5053709425721491,Lost / Dormant Low-Value
CUST3515,621,1395,2,0,0.26338971939891526,Lost / Dormant Low-Value
CUST3516,390,595,2,3,0.437752003373398,Occasional Low-Value Customers
CUST3517,969,596,1,0,0.5966501408925375,Lost / Dormant Low-Value
CUST3518,430,320,1,3,0.2813915532736988,Occasional Low-Value Customers
CUST3519,626,1430,3,0,0.05977255168163943,Lost / Dormant Low-Value
CUST3520,896,480,1,0,0.598716739239928,Lost / Dormant Low-Value
CUST3521,880,1379,2,0,0.5332030696197578,Lost / Dormant Low-Value
CUST3523,21,1145,1,3,0.5264842517874867,Occasional Low-Value Customers
CUST3524,529,1512,3,1,0.1416301949883881,Loyal Mid-Value Customers
CUST3525,104,1574,4,1,0.5129033001678098,Loyal Mid-Value Customers
CUST3526,835,236,1,0,0.5752497551429596,Lost / Dormant Low-Value
CUST3527,81,995,1,3,0.5745303237841445,Occasional Low-Value Customers
CUST3528,735,2937,2,0,0.31070770656338964,Lost / Dormant Low-Value
CUST3529,52,326,2,3,0.44313196582603187,Occasional Low-Value Customers
CUST3530,597,1995,1,0,0.211368473444823,Lost / Dormant Low-Value
CUST3531,641,1433,2,0,0.3044518526443481,Lost / Dormant Low-Value
CUST3532,454,995,1,3,0.2107312724156442,Occasional Low-Value Customers
CUST3533,682,550,2,0,0.395512233769974,Lost / Dormant Low-Value
CUST3534,478,597,1,3,0.1351885759591366,Occasional Low-Value Customers
CUST3535,33,1391,2,3,0.36672901073188435,Occasional Low-Value Customers
CUST3536,870,1958,2,0,0.4886282090748325,Lost / Dormant Low-Value
CUST3537,259,1394,2,3,0.4626947758413336,Occasional Low-Value Customers
CUST3538,122,295,1,3,0.6066366817437198,Occasional Low-Value Customers
CUST3539,275,5894,2,2,0.4241025687414956,High-Value / VIP Customers
CUST3540,117,50,1,3,0.5922311919469463,Occasional Low-Value Customers
CUST3541,854,1596,1,0,0.5411934044240486,Lost / Dormant Low-Value
CUST3542,100,2089,4,1,0.5186116616813057,Loyal Mid-Value Customers
CUST3544,257,1998,1,3,0.4749867900048762,Occasional Low-Value Customers
CUST3545,449,4995,1,2,0.1432003996463022,High-Value / VIP Customers
CUST3546,1063,458,1,0,0.5678457839169881,Lost / Dormant Low-Value
CUST3547,842,1145,1,0,0.5711609709101031,Lost / Dormant Low-Value
CUST3548,146,1041,4,1,0.4838446647427922,Loyal Mid-Value Customers
CUST3549,357,596,1,3,0.4494375570373216,Occasional Low-Value Customers
CUST3550,174,2476,3,1,0.31671703968077985,Loyal Mid-Value Customers
CUST3551,412,5487,5,2,0.2370379147309888,High-Value / VIP Customers
CUST3552,19,1656,5,1,0.47186894689258413,Loyal Mid-Value Customers
CUST3553,210,1995,1,3,0.5072318688776166,Occasional Low-Value Customers
CUST3554,109,2286,3,1,0.3100493894200038,Loyal Mid-Value Customers
CUST3555,577,1132,3,1,0.027024449590433212,Loyal Mid-Value Customers
CUST3556,133,13985,4,2,0.2722339939379021,High-Value / VIP Customers
CUST3558,463,1505,2,3,0.2262472153339697,Occasional Low-Value Customers
CUST3559,417,2697,1,3,0.1927122003180958,Occasional Low-Value Customers
CUST3560,88,1251,4,1,0.4882662643232599,Loyal Mid-Value Customers
CUST3562,62,816,3,1,0.17676559024199376,Loyal Mid-Value Customers
CUST3563,238,1394,2,3,0.4629432156546339,Occasional Low-Value Customers
CUST3564,522,745,1,0,0.03315366735383598,Lost / Dormant Low-Value
CUST3565,39,746,2,3,0.4297827314182588,Occasional Low-Value Customers
CUST3566,132,864,2,3,0.4918200758432491,Occasional Low-Value Customers
CUST3567,709,59,1,0,0.46483368492301663,Lost / Dormant Low-Value
CUST3568,720,550,1,0,0.5032260297244702,Lost / Dormant Low-Value
CUST3569,824,1592,3,0,0.31740368863606133,Lost / Dormant Low-Value
CUST3570,71,1264,3,1,0.24332661947070555,Loyal Mid-Value Customers
CUST3572,383,320,2,3,0.43632146548064304,Occasional Low-Value Customers
CUST3573,67,927,2,3,0.44330597503269026,Occasional Low-Value Customers
CUST3574,64,1339,2,3,0.3976125265742428,Occasional Low-Value Customers
CUST3575,1041,149,1,0,0.5653661028696957,Lost / Dormant Low-Value
CUST3576,653,2034,3,0,0.06265347515125791,Lost / Dormant Low-Value
CUST3577,1062,798,1,0,0.5682657486372659,Lost / Dormant Low-Value
CUST3578,655,458,1,0,0.40611375800900423,Lost / Dormant Low-Value
CUST3579,695,177,1,0,0.4567284519290194,Lost / Dormant Low-Value
CUST3580,167,1086,3,1,0.2357566139790552,Loyal Mid-Value Customers
CUST3582,301,2123,2,3,0.3249396040750127,Occasional Low-Value Customers
CUST3584,324,125,1,3,0.47906604434303585,Occasional Low-Value Customers
CUST3585,630,3361,5,1,0.1396972932981441,Loyal Mid-Value Customers
CUST3586,766,550,1,0,0.5471053906658517,Lost / Dormant Low-Value
CUST3589,399,7378,5,2,0.3515738587237527,High-Value / VIP Customers
CUST3590,491,320,1,3,0.08519357896464519,Occasional Low-Value Customers
CUST3591,95,419,2,3,0.47694230187582975,Occasional Low-Value Customers
CUST3592,112,1690,3,1,0.2934090072277381,Loyal Mid-Value Customers
CUST3593,273,3155,2,3,0.150266440765239,Occasional Low-Value Customers
CUST3594,347,340,2,3,0.5005367814979633,Occasional Low-Value Customers
CUST3595,704,1118,2,0,0.4255711388925344,Lost / Dormant Low-Value
CUST3596,364,596,1,3,0.43688919265196086,Occasional Low-Value Customers
CUST3597,505,394,2,3,0.10916297248560679,Occasional Low-Value Customers
CUST3598,198,2075,4,1,0.5329333491811831,Loyal Mid-Value Customers
CUST3599,183,687,1,3,0.6103652330523471,Occasional Low-Value Customers
CUST3600,644,3189,3,1,0.030360551178659843,Loyal Mid-Value Customers
CUST3601,306,2283,2,3,0.2943154661907957,Occasional Low-Value Customers
CUST3602,797,297,1,0,0.5605428421388903,Lost / Dormant Low-Value
CUST3604,190,2797,2,3,0.19700062971872526,Occasional Low-Value Customers
CUST3605,909,1105,2,0,0.5486119985374682,Lost / Dormant Low-Value
CUST3606,97,680,3,1,0.1610491884068501,Loyal Mid-Value Customers
CUST3607,515,1434,3,1,0.1418612634232498,Loyal Mid-Value Customers
CUST3608,335,597,1,3,0.48513373769085183,Occasional Low-Value Customers
CUST3609,131,1292,3,1,0.2612900210737635,Loyal Mid-Value Customers
CUST3610,158,533,2,3,0.5134023781126182,Occasional Low-Value Customers
CUST3611,5,495,4,1,0.37700322245385054,Loyal Mid-Value Customers
CUST3612,92,5911,2,2,0.3946315843505093,High-Value / VIP Customers
CUST3613,843,110,1,0,0.5692116428973696,Lost / Dormant Low-Value
CUST3614,389,2033,3,1,0.24681804376404973,Loyal Mid-Value Customers
CUST3615,139,99,1,3,0.5955904709423404,Occasional Low-Value Customers
CUST3616,956,398,1,0,0.5958121075524649,Lost / Dormant Low-Value
CUST3617,428,597,1,3,0.29204550722504696,Occasional Low-Value Customers
CUST3618,1048,1995,1,0,0.5144955224121462,Lost / Dormant Low-Value
CUST3619,716,424,2,0,0.43884654397715916,Lost / Dormant Low-Value
CUST3620,1,4295,4,2,0.04837972926161505,High-Value / VIP Customers
CUST3621,281,1943,3,1,0.29028242592646014,Loyal Mid-Value Customers
CUST3623,170,298,1,3,0.604123006440816,Occasional Low-Value Customers
CUST3624,110,480,2,3,0.4877193981880266,Occasional Low-Value Customers
CUST3625,596,400,1,0,0.2749918022756717,Lost / Dormant Low-Value
CUST3626,277,965,3,1,0.19371753889099202,Loyal Mid-Value Customers
CUST3627,964,4731,2,0,0.15258969862017827,Lost / Dormant Low-Value
CUST3628,292,1114,3,1,0.21103134878126756,Loyal Mid-Value Customers
CUST3630,505,396,1,0,-0.03321819764158179,Lost / Dormant Low-Value
CUST3631,17,495,1,3,0.5458752048122312,Occasional Low-Value Customers
CUST3632,83,5065,3,2,0.342699941749155,High-Value / VIP Customers
CUST3633,62,5651,6,2,0.14471072383323508,High-Value / VIP Customers
CUST3634,469,159,2,3,0.21727076977102372,Occasional Low-Value Customers
CUST3635,759,5388,3,2,0.26818622049985963,High-Value / VIP Customers
CUST3636,506,199,1,0,-0.028876526501139355,Lost / Dormant Low-Value
CUST3637,304,446,3,1,0.09192705381270451,Loyal Mid-Value Customers
CUST3638,11,295,1,3,0.5391774635911399,Occasional Low-Value Customers
CUST3639,34,1595,2,3,0.3392621198020417,Occasional Low-Value Customers
CUST3640,244,4193,2,2,0.18694450324286935,High-Value / VIP Customers
CUST3641,909,5194,2,2,-0.030523507341759744,High-Value / VIP Customers
CUST3642,681,80,1,0,0.42845450067171786,Lost / Dormant Low-Value
CUST3643,94,1626,4,1,0.5117786289879667,Loyal Mid-Value Customers
CUST3645,228,786,2,3,0.526749959068456,Occasional Low-Value Customers
CUST3646,907,198,1,0,0.5882260199621391,Lost / Dormant Low-Value
CUST3647,238,909,4,1,0.46934733536987,Loyal Mid-Value Customers
CUST3649,161,4076,4,2,0.004584055729873044,High-Value / VIP Customers
CUST3650,160,8079,3,2,0.43828265771847674,High-Value / VIP Customers
CUST3652,123,1902,4,1,0.5258194889483526,Loyal Mid-Value Customers
CUST3653,52,775,2,3,0.43986743833837644,Occasional Low-Value Customers
CUST3654,573,124,2,0,0.12555974089906316,Lost / Dormant Low-Value
CUST3655,239,2394,2,3,0.2744545085530011,Occasional Low-Value Customers
CUST3656,108,2718,4,1,0.44717660339386445,Loyal Mid-Value Customers
CUST3658,610,295,1,0,0.3068071537402768,Lost / Dormant Low-Value
CUST3659,180,894,3,1,0.20363787083126197,Loyal Mid-Value Customers
CUST3660,26,1930,5,1,0.4557208530720105,Loyal Mid-Value Customers
CUST3661,483,4096,2,2,0.14586769510289396,High-Value / VIP Customers
CUST3663,844,833,3,0,0.365898754944212,Lost / Dormant Low-Value
CUST3664,331,3596,1,3,0.22678871311415938,Occasional Low-Value Customers
CUST3665,389,318,3,1,0.04765709183228102,Loyal Mid-Value Customers
CUST3666,179,5192,3,2,0.390037206979135,High-Value / VIP Customers
CUST3667,387,160,1,3,0.3752440488051242,Occasional Low-Value Customers
CUST3668,364,236,1,3,0.424795017809156,Occasional Low-Value Customers
CUST3669,362,4392,2,2,0.23942933677036157,High-Value / VIP Customers
CUST3670,109,297,1,3,0.6007233312207625,Occasional Low-Value Customers
CUST3672,600,600,1,0,0.2868617380282473,Lost / Dormant Low-Value
CUST3673,835,757,3,0,0.3625295021985917,Lost / Dormant Low-Value
CUST3674,46,645,1,3,0.5655562202358985,Occasional Low-Value Customers
CUST3675,55,2741,2,3,0.1728539781268182,Occasional Low-Value Customers
CUST3676,225,624,2,3,0.5307434509419102,Occasional Low-Value Customers
CUST3677,774,1172,2,0,0.49592176647182035,Lost / Dormant Low-Value
CUST3678,100,4018,4,2,-0.03013263059374891,High-Value / VIP Customers
CUST3679,230,1445,4,1,0.5165297793330744,Loyal Mid-Value Customers
CUST3680,317,177,1,3,0.4926415851213494,Occasional Low-Value Customers
CUST3683,149,770,2,3,0.5054556212171438,Occasional Low-Value Customers
CUST3684,149,238,3,1,0.07995532699330737,Loyal Mid-Value Customers
CUST3685,90,1585,2,3,0.378806399180061,Occasional Low-Value Customers
CUST3686,439,999,1,3,0.25480452198864084,Occasional Low-Value Customers
CUST3687,207,1183,3,1,0.24545625833304963,Loyal Mid-Value Customers
CUST3688,26,4686,3,2,0.24658613789182665,High-Value / VIP Customers
CUST3689,70,524,2,3,0.4602993195744537,Occasional Low-Value Customers
CUST3690,925,387,1,0,0.5976038425262491,Lost / Dormant Low-Value
CUST3692,123,1800,3,1,0.3016386155679134,Loyal Mid-Value Customers
CUST3693,587,3596,1,0,0.11242390654415253,Lost / Dormant Low-Value
CUST3694,184,796,2,3,0.5177492887578066,Occasional Low-Value Customers
CUST3695,468,1194,2,3,0.22791079452741325,Occasional Low-Value Customers
CUST3696,40,554,4,1,0.39852015630022114,Loyal Mid-Value Customers
CUST3698,113,863,3,1,0.19583005623067437,Loyal Mid-Value Customers
CUST3700,354,258,1,3,0.443534076023721,Occasional Low-Value Customers
CUST3701,69,687,1,3,0.5797267839210563,Occasional Low-Value Customers
CUST3702,17,1478,4,1,0.46959779389966,Loyal Mid-Value Customers
CUST3703,75,5017,4,2,0.25811057611793675,High-Value / VIP Customers
CUST3704,454,2088,4,1,0.4347025210704285,Loyal Mid-Value Customers
CUST3705,577,2071,4,1,0.3456691117924525,Loyal Mid-Value Customers
CUST3706,821,1995,1,0,0.48897303271698245,Lost / Dormant Low-Value
CUST3708,529,5089,3,2,0.3335550127175145,High-Value / VIP Customers
CUST3709,194,99,1,3,0.5829517070858221,Occasional Low-Value Customers
CUST3710,42,722,2,3,0.4334017658287218,Occasional Low-Value Customers
CUST3711,513,2540,3,1,0.1985816765624014,Loyal Mid-Value Customers
CUST3712,333,995,2,3,0.4936308049558215,Occasional Low-Value Customers
CUST3713,831,1473,3,0,0.32993034729468146,Lost / Dormant Low-Value
CUST3714,415,597,1,3,0.32620929070411697,Occasional Low-Value Customers
CUST3715,499,25,1,3,0.05303258206921926,Occasional Low-Value Customers
CUST3716,197,1481,4,1,0.5213480126859785,Loyal Mid-Value Customers
CUST3717,562,2997,1,0,0.0940069391322997,Lost / Dormant Low-Value
CUST3718,518,1594,2,0,-0.050857082646456095,Lost / Dormant Low-Value
CUST3719,84,4544,4,2,0.1494849636467984,High-Value / VIP Customers
CUST3720,510,59,1,0,-0.014192494479116352,Lost / Dormant Low-Value
CUST3721,23,926,2,3,0.4051534031815039,Occasional Low-Value Customers
CUST3722,341,1197,1,3,0.45521137301501524,Occasional Low-Value Customers
CUST3723,923,1857,2,0,0.5074793668505109,Lost / Dormant Low-Value
CUST3725,837,25,1,0,0.5595558446793518,Lost / Dormant Low-Value
CUST3726,116,179,2,3,0.4794602032598454,Occasional Low-Value Customers
CUST3727,269,2806,4,1,0.4200127778434654,Loyal Mid-Value Customers
CUST3728,6,2330,5,1,0.40878675646372736,Loyal Mid-Value Customers
CUST3729,139,2125,3,1,0.31412255771172554,Loyal Mid-Value Customers
CUST3731,507,387,1,0,-0.02521364123560719,Lost / Dormant Low-Value
CUST3732,199,5591,5,2,0.25451779972047356,High-Value / VIP Customers
CUST3733,512,793,2,3,0.0846728744560734,Occasional Low-Value Customers
CUST3735,238,1116,2,3,0.5012734055791283,Occasional Low-Value Customers
CUST3736,33,4681,4,2,0.1684023730126174,High-Value / VIP Customers
CUST3737,327,1425,3,1,0.2344829508273779,Loyal Mid-Value Customers
CUST3738,422,1571,4,1,0.44403545896067603,Loyal Mid-Value Customers
CUST3739,6,2030,5,1,0.44049613243505287,Loyal Mid-Value Customers
CUST3740,312,1131,3,1,0.20535859961150402,Loyal Mid-Value Customers
CUST3741,703,1049,2,0,0.42663302413191906,Lost / Dormant Low-Value
CUST3742,593,4055,2,2,0.03670896072773834,High-Value / VIP Customers
CUST3743,462,6027,4,2,0.380096155314441,High-Value / VIP Customers
CUST3744,439,995,1,3,0.25493621312341924,Occasional Low-Value Customers
CUST3745,246,749,2,3,0.5289388036881264,Occasional Low-Value Customers
CUST3746,70,4903,4,2,0.23352828638001255,High-Value / VIP Customers
CUST3747,563,3596,1,0,0.07949058157251543,Lost / Dormant Low-Value
CUST3748,529,495,1,0,0.0619705624028852,Lost / Dormant Low-Value
CUST3749,433,4394,2,2,0.23061384279583974,High-Value / VIP Customers
CUST3751,48,370,2,3,0.44102828089286317,Occasional Low-Value Customers
CUST3752,839,295,1,0,0.5799829830534281,Lost / Dormant Low-Value
CUST3753,168,7111,3,2,0.460531869642254,High-Value / VIP Customers
CUST3754,309,1706,2,3,0.40139282356670014,Occasional Low-Value Customers
CUST3755,312,229,1,3,0.5028686174977147,Occasional Low-Value Customers
CUST3756,584,4963,4,2,0.23099110628730418,High-Value / VIP Customers
CUST3757,59,4495,1,2,0.01072169618277805,High-Value / VIP Customers
CUST3759,60,3039,7,1,0.1795051421495961,Loyal Mid-Value Customers
CUST3760,797,1596,1,0,0.5143273797296486,Lost / Dormant Low-Value
CUST3761,831,4793,2,2,-0.04618270269506947,High-Value / VIP Customers
CUST3762,416,5193,2,2,0.3679730574030161,High-Value / VIP Customers
CUST3763,303,1036,2,3,0.5007827788963909,Occasional Low-Value Customers
CUST3764,905,495,1,0,0.5996743153282151,Lost / Dormant Low-Value
CUST3766,4,737,3,1,0.145688793047961,Loyal Mid-Value Customers
CUST3767,835,4995,1,0,0.14347268454082415,Lost / Dormant Low-Value
CUST3768,336,618,2,3,0.5117142308728937,Occasional Low-Value Customers
CUST3769,41,597,1,3,0.5627940882255378,Occasional Low-Value Customers
CUST3770,863,525,3,0,0.37898971013812666,Lost / Dormant Low-Value
CUST3772,255,798,1,3,0.5722479157374024,Occasional Low-Value Customers
CUST3773,217,645,1,3,0.597477411702636,Occasional Low-Value Customers
CUST3774,422,398,1,3,0.3052446158518142,Occasional Low-Value Customers
CUST3776,290,309,2,3,0.5204365241246246,Occasional Low-Value Customers
CUST3777,1027,295,1,0,0.5765449169336998,Lost / Dormant Low-Value
CUST3778,542,1773,2,0,0.03192517810591193,Lost / Dormant Low-Value
CUST3780,554,1044,2,0,0.07779410957309131,Lost / Dormant Low-Value
CUST3781,115,8378,4,2,0.40621264186950956,High-Value / VIP Customers
CUST3783,149,788,3,1,0.18556746278683428,Loyal Mid-Value Customers
CUST3784,203,1770,3,1,0.3015846652473696,Loyal Mid-Value Customers
CUST3786,378,1831,3,1,0.24243830544787137,Loyal Mid-Value Customers
CUST3787,150,80,1,3,0.5926463744747913,Occasional Low-Value Customers
CUST3788,191,3622,5,1,0.18365675723752786,Loyal Mid-Value Customers
CUST3789,404,2342,2,3,0.26316834179777504,Occasional Low-Value Customers
CUST3790,383,2316,3,1,0.2579274514945977,Loyal Mid-Value Customers
CUST3791,209,110,1,3,0.5777360569318617,Occasional Low-Value Customers
CUST3792,851,338,2,0,0.5322348726574107,Lost / Dormant Low-Value
CUST3793,908,1833,3,0,0.3494344227476096,Lost / Dormant Low-Value
CUST3794,294,1245,2,3,0.4791989732662722,Occasional Low-Value Customers
CUST3795,750,396,1,0,0.5305489300873474,Lost / Dormant Low-Value
CUST3796,1000,25,1,0,0.5686555851380289,Lost / Dormant Low-Value
CUST3797,974,745,1,0,0.5946216422316261,Lost / Dormant Low-Value
CUST3798,211,2521,7,1,0.2209223667012948,Loyal Mid-Value Customers
CUST3799,826,687,1,0,0.5823301822033148,Lost / Dormant Low-Value
CUST3800,48,1305,3,1,0.23880416226273923,Loyal Mid-Value Customers
CUST3801,71,4864,4,2,0.22554178477189735,High-Value / VIP Customers
CUST3802,870,3056,2,0,0.3859799219268557,Lost / Dormant Low-Value
CUST3803,442,995,1,3,0.24637611799976394,Occasional Low-Value Customers
CUST3804,438,354,2,3,0.314101472673024,Occasional Low-Value Customers
CUST3805,137,1441,2,3,0.42810444962480065,Occasional Low-Value Customers
CUST3806,640,99,1,0,0.3593128659694798,Lost / Dormant Low-Value
CUST3807,984,396,1,0,0.5911302587413535,Lost / Dormant Low-Value
CUST3808,351,756,2,3,0.5007971735098554,Occasional Low-Value Customers
CUST3809,653,75,1,0,0.3816634335579951,Lost / Dormant Low-Value
CUST3810,200,1944,5,1,0.47687433427688053,Loyal Mid-Value Customers
CUST3811,469,3596,1,3,0.06152189222487901,Occasional Low-Value Customers
CUST3812,110,680,2,3,0.48666397793096333,Occasional Low-Value Customers
CUST3813,263,5470,4,2,0.36147354637264595,High-Value / VIP Customers
CUST3814,454,252,2,3,0.2651902284115578,Occasional Low-Value Customers
CUST3815,348,956,2,3,0.4899988023219464,Occasional Low-Value Customers
CUST3817,63,1623,3,1,0.27337811412827806,Loyal Mid-Value Customers
CUST3819,638,857,2,0,0.31703427554634206,Lost / Dormant Low-Value
CUST3821,268,1145,1,3,0.5463013489830699,Occasional Low-Value Customers
CUST3824,375,476,2,3,0.46204714857251616,Occasional Low-Value Customers
CUST3825,622,774,3,0,0.10583571681812844,Lost / Dormant Low-Value
CUST3826,214,487,2,3,0.5286277668328532,Occasional Low-Value Customers
CUST3827,941,1147,2,0,0.547662636509723,Lost / Dormant Low-Value
CUST3828,819,558,2,0,0.5288049734696567,Lost / Dormant Low-Value
CUST3829,663,995,1,0,0.41084532716131206,Lost / Dormant Low-Value
CUST3830,95,770,2,3,0.47357310718417023,Occasional Low-Value Customers
CUST3831,722,330,1,0,0.49973658915356856,Lost / Dormant Low-Value
CUST3832,123,276,2,3,0.48857503969591587,Occasional Low-Value Customers
CUST3833,893,317,2,0,0.540399305455092,Lost / Dormant Low-Value
CUST3834,551,177,1,0,0.13532149044728395,Lost / Dormant Low-Value
CUST3835,64,6385,3,2,0.43357501760273204,High-Value / VIP Customers
CUST3836,142,2054,3,1,0.31313026788177817,Loyal Mid-Value Customers
CUST3837,251,768,3,1,0.1672983481082829,Loyal Mid-Value Customers
CUST3838,209,1545,4,1,0.5239717580160347,Loyal Mid-Value Customers
CUST3839,243,906,2,3,0.5206248954547213,Occasional Low-Value Customers
CUST3840,269,516,2,3,0.5303675427224954,Occasional Low-Value Customers
CUST3841,644,1798,1,0,0.3186235521356819,Lost / Dormant Low-Value
CUST3842,306,369,2,3,0.5192633196787785,Occasional Low-Value Customers
CUST3844,330,2666,4,1,0.43230901231811864,Loyal Mid-Value Customers
CUST3845,141,1114,3,1,0.23907345060768506,Loyal Mid-Value Customers
CUST3846,203,229,1,3,0.5895487790328717,Occasional Low-Value Customers
CUST3848,918,600,1,0,0.6009368540735667,Lost / Dormant Low-Value
CUST3853,228,577,2,3,0.5312222759969983,Occasional Low-Value Customers
CUST3854,149,1342,2,3,0.4488117815494203,Occasional Low-Value Customers
CUST3855,224,5994,2,2,0.4245600134085996,High-Value / VIP Customers
CUST3856,160,1702,3,1,0.30014269886034683,Loyal Mid-Value Customers
CUST3857,249,1455,2,3,0.4531378450481689,Occasional Low-Value Customers
CUST3858,141,4637,3,2,0.2812708765670926,High-Value / VIP Customers
CUST3859,315,345,2,3,0.5156066557254421,Occasional Low-Value Customers
CUST3860,1033,4995,1,0,0.22789193575444372,Lost / Dormant Low-Value
CUST3861,226,317,2,3,0.5240709126772835,Occasional Low-Value Customers
CUST3862,490,4092,3,2,0.1422771080170729,High-Value / VIP Customers
CUST3863,45,2002,4,1,0.49716944659155327,Loyal Mid-Value Customers
CUST3865,657,278,2,0,0.3386311799443743,Lost / Dormant Low-Value
CUST3866,430,387,1,3,0.2835392272207417,Occasional Low-Value Customers
CUST3867,582,59,1,0,0.22184313756157945,Lost / Dormant Low-Value
CUST3868,356,2124,4,1,0.4887614145424435,Loyal Mid-Value Customers
CUST3869,117,1500,4,1,0.5130251642079345,Loyal Mid-Value Customers
CUST3870,34,1491,4,1,0.47961486542245935,Loyal Mid-Value Customers
CUST3871,52,995,2,3,0.4256070505384564,Occasional Low-Value Customers
CUST3872,53,943,2,3,0.4305403645599322,Occasional Low-Value Customers
CUST3873,77,1069,3,1,0.22013898205245527,Loyal Mid-Value Customers
CUST3876,462,738,3,1,0.08710331100105652,Loyal Mid-Value Customers
CUST3877,241,7130,7,2,0.18110597988047206,High-Value / VIP Customers
CUST3878,369,516,2,3,0.47515003900444697,Occasional Low-Value Customers
CUST3879,284,472,2,3,0.5274724080102059,Occasional Low-Value Customers
CUST3880,1002,258,1,0,0.5822282210460478,Lost / Dormant Low-Value
